parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat,player_id,player_name
z_mu[103],-0.6654267311096191,0.340796560049057,-0.660552442073822,-1.233291745185852,-0.12829624116420746,1161.8038034417104,1.000941514968872,00-0034988,Kaden Smith
z_mu[104],-0.34382200241088867,0.7302032113075256,-0.35024094581604004,-1.5087190866470337,0.8391286134719849,2809.5421166463602,0.9986362457275391,00-0035039,Stephen Carlson
z_mu[105],-0.3437328040599823,0.9476844668388367,-0.3625290095806122,-1.9084391593933105,1.141648292541504,1854.0750619264547,0.9983465671539307,00-0035102,Brandon Dillon
z_mu[106],-0.48933231830596924,0.4038144648075104,-0.4802342355251312,-1.137323260307312,0.15731263160705566,2209.067933364408,0.9987236857414246,00-0035222,Zach Gentry
z_mu[107],2.356125831604004,0.501891016960144,2.3694334030151367,1.553152322769165,3.237424850463867,1850.508141313101,0.9985010623931885,00-0035229,T.J. Hockenson
z_mu[108],-0.3302609324455261,0.33619463443756104,-0.32820069789886475,-0.8799865245819092,0.20364026725292206,1551.0921537207746,0.9991545081138611,00-0035249,Josh Oliver
z_mu[109],-0.9019089937210083,0.4191305935382843,-0.9102467894554138,-1.6016422510147095,-0.2702629864215851,1716.3753286664378,0.9988173246383667,00-0035259,Trevon Wesco
z_mu[110],-0.3964237570762634,0.6385060548782349,-0.4258557856082916,-1.4507594108581543,0.5932131409645081,1790.1243053367507,1.000504732131958,00-0035308,Tommy Sweeney
z_mu[111],0.5545420050621033,0.47383296489715576,0.5337730646133423,-0.2807617783546448,1.2597942352294922,2595.989625182043,0.9989243149757385,00-0035329,Donald Parham
z_mu[112],-0.25880101323127747,0.5850469470024109,-0.2782154083251953,-1.2982101440429688,0.6384457945823669,1677.0604122098866,0.9994074702262878,00-0035345,Chris Myarick
z_mu[113],-0.21524927020072937,0.9264644980430603,-0.21685296297073364,-1.613709568977356,1.3462538719177246,2236.439990672992,0.9982258081436157,00-0035356,Tyree Jackson
z_mu[114],-0.6246023774147034,0.8343663215637207,-0.6286219358444214,-1.9653195142745972,0.7272751927375793,3166.4818968235386,0.9993453621864319,00-0035428,Daniel Helm
z_mu[115],-0.7187164425849915,0.8403626680374146,-0.7550058364868164,-1.9633166790008545,0.7866191864013672,2536.915599155352,0.9984045028686523,00-0035539,Isaac Nauta
z_mu[116],-0.008349303156137466,0.5448251962661743,0.003446622984483838,-0.8853892683982849,0.8692707419395447,2853.2115375048297,0.9987872838973999,00-0035547,Joseph Fortson
z_mu[117],0.06000117212533951,0.7575135827064514,0.06318717449903488,-1.1870414018630981,1.3082339763641357,2496.214828480721,0.9985734820365906,00-0035562,Jesper Horsted
z_mu[118],-0.6023523807525635,0.38870611786842346,-0.6164610981941223,-1.1754437685012817,0.07169768959283829,1579.7895607998296,0.9992472529411316,00-0035572,Parker Hesse
z_mu[119],0.13816460967063904,0.7180209755897522,0.13023069500923157,-0.9691633582115173,1.405009388923645,1977.9730305720573,0.9992098808288574,00-0035603,Kendall Blanton
