parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat,player_id,player_name
z_mu[110],-0.8955843448638916,0.43032562732696533,-0.8962550163269043,-1.3264251947402954,-0.46453508734703064,1.0010028716949129,745.4882202148438,00-0033891,Zay Jones
z_mu[111],0.06210046634078026,0.893542468547821,0.062003374099731445,-0.8318297863006592,0.9563389420509338,1.001001397457657,1412.759521484375,00-0033908,Cooper Kupp
z_mu[112],1.0989887714385986,0.5636962056159973,1.0996315479278564,0.5339977741241455,1.6633312702178955,1.0010027333375011,690.15185546875,00-0033911,Taywan Taylor
z_mu[113],-0.031925857067108154,0.5116381645202637,-0.03169071674346924,-0.5439099669456482,0.48027995228767395,1.0010016930478205,1156.84765625,00-0033921,Chris Godwin
z_mu[114],0.9856798648834229,1.6666377782821655,0.9864271879196167,-0.6820759177207947,2.652391195297241,1.0010013907242399,1768.9998779296875,00-0033932,Kenny Golladay
z_mu[115],-0.055708952248096466,1.252427101135254,-0.05591994524002075,-1.309213399887085,1.1979578733444214,1.0010015704968422,1424.58154296875,00-0033943,Josh Reynolds
z_mu[116],0.4134589433670044,0.7766091227531433,0.4127873182296753,-0.3638222813606262,1.1925842761993408,1.0010031848194236,902.6550903320312,00-0033957,Rodney Adams
z_mu[117],0.39262232184410095,0.8614071607589722,0.3933343291282654,-0.4705548882484436,1.2557979822158813,1.00100253085496,1057.69482421875,00-0034052,Brandon Zylstra
z_mu[118],0.4180401861667633,0.5869109630584717,0.4170399606227875,-0.16946254670619965,1.0059682130813599,1.0010023488431927,800.1936645507812,00-0034054,River Cracraft
z_mu[119],-0.6791879534721375,0.30258503556251526,-0.6793639659881592,-0.9827018976211548,-0.37471485137939453,1.0010104397715884,373.686767578125,00-0034081,Steven Mitchell
z_mu[120],0.3159291446208954,0.9540566802024841,0.3164156377315521,-0.6386908292770386,1.270717978477478,1.0010017620847036,1144.56689453125,00-0034104,Cam Sims
z_mu[121],0.08635546267032623,0.1403040885925293,0.08688145875930786,-0.054876793175935745,0.22782133519649506,1.0010242244903282,199.98141479492188,00-0034132,Christian Blake
z_mu[122],-0.5468760132789612,0.6462198495864868,-0.5460175275802612,-1.1937134265899658,0.10135424882173538,1.001003464276031,867.9192504882812,00-0034207,Jeff Badet
